id,network_node_key,network_node_ipaddress,ipaddress_string,credential_profile,credential_name,hostname,domain,description,status,error,scanid,createdtime,scan_type
90c67c66-5caf-4c13-8514-825842f4679f,NETNOD-999539,3232279569,192.168.172.17,N/A,Behin-linux,SRVA72-17FLSRV,SRVA72-17FLSRV,501e561ca8174214b0b001048316fbc5,1,N/A,4,2023-02-27 17:49:31,SSH
3d43d325-a0b8-4b38-b873-90103029065b,NETNOD-999534,3232280382,192.168.175.62,N/A,Behin-linux,SRVA75-062BASE,SRVA75-062BASE,Not Applicable,1,N/A,4,2023-02-27 17:49:31,SSH
d51743cb-3d1b-4b01-874b-1a9880bd86da,NETNOD-999398,3232280520,192.168.175.200,N/A,Behin-linux,SRVA75-200CONT,SRVA75-200CONT,4915b82d33474b69931037780d92687f,1,N/A,4,2023-02-27 17:49:31,SSH
a4c7f68d-f498-40a4-b29c-df666b49a1d0,NETNOD-999544,3232283394,192.168.187.2,N/A,Behin-linux,srva187-002bamboo,srva187-002bamboo,Not Applicable,1,N/A,4,2023-02-27 17:49:31,SSH
a4a4f91d-3238-4965-976e-fe6a0ef02e7e,NETNOD-999551,3232279641,192.168.172.89,N/A,Behin-linux,srva172-089coretisfront-dev,srva172-089coretisfront-dev,311a9bef9e4840b092bfe5227a7a2408,1,N/A,4,2023-02-27 17:49:31,SSH
a3111d0f-ca92-4be1-9a28-f4fff14f1dbc,NETNOD-999550,3232280528,192.168.175.208,N/A,Behin-linux,srvd75-208minio,srvd75-208minio,a8b4e3597a3d4717903c4a49b2b3411d,1,N/A,4,2023-02-27 17:49:31,SSH
e9de4698-edb1-4e6d-8802-bc1e80875dd6,NETNOD-999415,3232239626,192.168.16.10,N/A,Behin-linux,voip,voip,59ff60ccbf6941cdafaf2df3ae049b3d,1,N/A,4,2023-02-27 17:49:31,SSH
288b891c-8ff4-4941-84f0-03c46511cf83,NETNOD-999543,3232283393,192.168.187.1,N/A,Behin-linux,srvd187-001bitbucket,srvd187-001bitbucket,Not Applicable,1,N/A,4,2023-02-27 17:49:31,SSH
d0b535f2-0a05-4266-a165-dbcb60201e7c,NETNOD-999532,3232280460,192.168.175.140,N/A,Behin-linux,CoreSuite.behinrahkar.com,behinrahkar.com,7d48fa670c06431f8e55133c747bdb48,1,N/A,4,2023-02-27 17:49:31,SSH
b2005672-3f44-44c1-ab28-b1a559e64ce9,NETNOD-999528,3232280450,192.168.175.130,N/A,Behin-linux,SRVA75-130Front.local,local,311a9bef9e4840b092bfe5227a7a2408,1,N/A,4,2023-02-27 17:49:31,SSH
27edf370-d3ce-45ce-b725-79e4501afbaa,NETNOD-999573,3232280442,192.168.175.122,N/A,Behin-linux,ucm.behinrahkar.com,behinrahkar.com,7d48fa670c06431f8e55133c747bdb48,1,N/A,4,2023-02-27 17:49:31,SSH
