id,network_node_key,network_node_ipaddress,ipaddress_string,credential_profile,credential_name,hostname,domain,description,status,error,scanid,createdtime,scan_type
f8d7b268-734b-4fff-a2c5-09404f41343a,NETNOD-999412,3232235522,192.168.0.2,N/A,Behin-SNMPv3,SW-3750DIST.brco.it,N/A,Cisco IOS Software C3750 Software (C3750-IPSERVICESK9-M) Version 12.2(55)SE12 RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2017 by Cisco Systems Inc.Compiled Thu 28-Sep-17 02:29 by prod_rel_team,1,N/A,4,2023-02-27 17:47:48,SNMP
04c6a984-8b98-40b0-928e-c41c72734d1f,NETNOD-999392,3232251645,192.168.62.253,N/A,Behin-SNMPv3,3750-U1-R3-Acc.brco,N/A,Cisco IOS Software C3750 Software (C3750-IPSERVICESK9-M) Version 12.2(55)SE12 RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2017 by Cisco Systems Inc.Compiled Thu 28-Sep-17 02:29 by prod_rel_team,1,N/A,4,2023-02-27 17:47:48,SNMP
4bdc635b-2005-482b-a924-212f30b86bda,NETNOD-999569,3232279611,192.168.172.59,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
c4f7c603-fb32-4d77-8c20-b838b2126b71,NETNOD-999569,3232279611,192.168.172.59,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
4ed33ca0-9ea6-487e-a568-ff0bfdfb1043,NETNOD-999569,3232279611,192.168.172.59,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
45a346ea-8f45-419d-8690-7ee4f69a25e3,NETNOD-999571,3232279613,192.168.172.61,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
efd2e899-95ee-4658-8be3-c828e8725463,NETNOD-999571,3232279613,192.168.172.61,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
17a11a2d-11c6-4885-b764-ffd5ede6452e,NETNOD-999571,3232279613,192.168.172.61,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
e8d77d1d-9569-414a-94b2-75e8bb5103fc,NETNOD-999395,3232279633,192.168.172.81,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
4fb4a7af-dc28-404a-90c9-35eea4fd0ebf,NETNOD-999395,3232279633,192.168.172.81,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
977196cc-6e79-4460-95c3-bb417c8072ec,NETNOD-999395,3232279633,192.168.172.81,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
b566c867-37f7-41fc-b4e6-dcbdb13bb78b,NETNOD-999396,3232279634,192.168.172.82,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
bf163d67-c232-4b58-984b-53c4083e96d3,NETNOD-999396,3232279634,192.168.172.82,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
06924861-6717-4170-a547-a5f0228ce998,NETNOD-999396,3232279634,192.168.172.82,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
d97c3ccf-c531-4b9a-9ae0-7cc080ad06f0,NETNOD-999548,3232279638,192.168.172.86,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
6a3b62af-5e35-45c5-a770-22b085b182cb,NETNOD-999548,3232279638,192.168.172.86,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
b2d83adb-88fa-4526-95c8-676e936e07b7,NETNOD-999548,3232279638,192.168.172.86,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
dfac43ab-6bce-4c6f-aa1b-cc6ebffee990,NETNOD-999546,3232280465,192.168.175.145,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
