id,network_node_key,network_node_ipaddress,ipaddress_string,credential_profile,credential_name,hostname,domain,description,status,error,scanid,createdtime,scan_type
82fe331e-8bd9-45ca-88f4-9be68a085ea1,NETNOD-1002072,3232279613,192.168.172.61,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
681cc79e-177b-40b2-baf4-b418624161fb,NETNOD-1002072,3232279613,192.168.172.61,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
690cd046-5fc0-4475-ab78-d8bf33f8217c,NETNOD-1002028,3232279633,192.168.172.81,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
8e8d7e6b-8e8b-45cf-acb8-9d37e28ecba1,NETNOD-1002028,3232279633,192.168.172.81,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
83177c81-61cb-44ec-b601-ac988914218d,NETNOD-1002028,3232279633,192.168.172.81,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
a70b6ab6-7898-4782-8e23-7004e1508b69,NETNOD-1002037,3232279634,192.168.172.82,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
09c4faf9-8bd7-472d-add2-49711e59dd18,NETNOD-1002037,3232279634,192.168.172.82,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
f1effeac-f6b7-422b-ae4a-0a92c20101e1,NETNOD-1002037,3232279634,192.168.172.82,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
16b0b06c-3095-4763-b878-af59e2cdaed1,NETNOD-1002052,3232279635,192.168.172.83,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
dc95a27a-a0df-4dbd-be52-7adb36219197,NETNOD-1002052,3232279635,192.168.172.83,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
291fc4be-26da-47df-bf9d-c4134b55abce,NETNOD-1002052,3232279635,192.168.172.83,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
92ae40fd-71df-4fc8-9890-299b883542cc,NETNOD-1002045,3232279638,192.168.172.86,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
5254acef-60b1-473d-b964-fc5585b5720c,NETNOD-1002045,3232279638,192.168.172.86,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
09dffbfa-fa52-4c2b-b251-5000d453b11e,NETNOD-1002045,3232279638,192.168.172.86,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
5a55399e-4d63-425a-81a4-218bde06508c,NETNOD-1002048,3232279641,192.168.172.89,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
